"id","num_wave_voted","num_bi_switch","bi_switch_ratio","bi_ifswitch"
1252,11,1,0.1,1
1253,11,3,0.3,1
1254,6,0,0,0
1255,12,0,0,0
1256,2,0,0,0
1257,5,0,0,0
1258,5,0,0,0
1259,9,0,0,0
1260,1,0,0,0
1261,6,0,0,0
1262,2,0,0,0
1263,2,0,0,0
1264,4,0,0,0
1265,2,1,1,1
1266,4,0,0,0
1267,2,0,0,0
1268,11,0,0,0
1269,12,0,0,0
1270,11,0,0,0
1271,8,0,0,0
1272,11,0,0,0
1273,12,0,0,0
1274,1,0,0,0
1275,12,2,0.181818181818182,1
1276,11,0,0,0
1277,9,0,0,0
1278,10,0,0,0
1279,12,0,0,0
1280,2,0,0,0
1281,10,0,0,0
1282,2,0,0,0
1283,11,0,0,0
1284,4,0,0,0
1285,12,0,0,0
1286,6,0,0,0
1287,10,0,0,0
1288,12,0,0,0
1289,1,0,0,0
1290,12,0,0,0
1291,12,0,0,0
1292,10,0,0,0
1293,12,0,0,0
1294,2,0,0,0
1295,12,0,0,0
1296,7,0,0,0
1297,1,0,0,0
1298,9,0,0,0
1299,11,0,0,0
1300,9,1,0.125,1
1301,12,3,0.272727272727273,1
1302,12,0,0,0
1303,3,0,0,0
1304,4,0,0,0
1305,2,0,0,0
1306,5,1,0.25,1
1307,12,2,0.181818181818182,1
1308,4,0,0,0
1309,12,0,0,0
1310,12,0,0,0
1311,10,0,0,0
1312,5,0,0,0
1313,9,0,0,0
1314,11,0,0,0
1315,12,0,0,0
1316,9,0,0,0
1317,11,1,0.1,1
1318,11,0,0,0
1319,9,0,0,0
1320,11,2,0.2,1
1321,10,0,0,0
1322,2,0,0,0
1323,9,0,0,0
1324,10,0,0,0
1325,9,0,0,0
1326,2,0,0,0
1327,10,0,0,0
1328,11,0,0,0
1329,8,0,0,0
1330,9,1,0.125,1
1331,12,0,0,0
1332,8,0,0,0
1333,12,2,0.181818181818182,1
1334,11,0,0,0
1335,7,1,0.166666666666667,1
1336,12,0,0,0
1337,12,2,0.181818181818182,1
1338,10,0,0,0
1339,11,0,0,0
1340,12,0,0,0
1341,10,2,0.222222222222222,1
1342,12,0,0,0
1343,12,3,0.272727272727273,1
1344,2,0,0,0
1345,2,0,0,0
1346,5,0,0,0
1347,9,0,0,0
1348,11,1,0.1,1
1349,8,0,0,0
1350,11,2,0.2,1
1351,9,3,0.375,1
1352,12,0,0,0
1353,10,0,0,0
1354,3,0,0,0
1355,4,0,0,0
1356,7,0,0,0
1357,2,0,0,0
1358,7,0,0,0
1359,1,0,0,0
1360,11,0,0,0
1361,11,0,0,0
1362,12,1,0.0909090909090909,1
1363,9,0,0,0
1364,8,2,0.285714285714286,1
1365,10,0,0,0
1366,5,0,0,0
1367,11,0,0,0
1368,4,0,0,0
1369,8,1,0.142857142857143,1
1370,11,2,0.2,1
1371,11,0,0,0
1372,11,0,0,0
1373,11,1,0.1,1
1374,12,0,0,0
1375,9,4,0.5,1
1376,11,1,0.1,1
1377,10,0,0,0
1378,11,0,0,0
1379,5,0,0,0
1380,12,0,0,0
1381,10,2,0.222222222222222,1
1382,10,2,0.222222222222222,1
1383,2,1,1,1
1384,5,1,0.25,1
1385,8,0,0,0
1386,5,0,0,0
1387,9,2,0.25,1
1388,12,0,0,0
1389,1,0,0,0
1390,10,0,0,0
1391,4,0,0,0
1392,12,0,0,0
1393,9,1,0.125,1
1394,12,0,0,0
1395,10,1,0.111111111111111,1
1396,12,2,0.181818181818182,1
1397,5,0,0,0
1398,11,0,0,0
1399,12,2,0.181818181818182,1
1400,2,0,0,0
1401,10,0,0,0
1402,4,0,0,0
1403,7,0,0,0
1404,7,1,0.166666666666667,1
1405,11,0,0,0
1406,4,0,0,0
1407,12,0,0,0
1408,11,1,0.1,1
1409,12,3,0.272727272727273,1
1410,10,1,0.111111111111111,1
1411,6,0,0,0
1412,1,0,0,0
1413,11,0,0,0
1414,7,0,0,0
1415,1,0,0,0
1416,8,6,0.857142857142857,1
1417,12,0,0,0
1418,6,0,0,0
1419,11,5,0.5,1
1420,4,0,0,0
1421,12,2,0.181818181818182,1
1422,7,2,0.333333333333333,1
1423,8,0,0,0
1424,9,4,0.5,1
1425,12,3,0.272727272727273,1
1426,6,0,0,0
1427,10,0,0,0
1428,5,0,0,0
1429,7,0,0,0
1430,7,1,0.166666666666667,1
1431,10,1,0.111111111111111,1
1432,11,1,0.1,1
1433,2,0,0,0
1434,11,4,0.4,1
1435,11,0,0,0
1436,11,0,0,0
1437,2,0,0,0
1438,8,2,0.285714285714286,1
1439,10,0,0,0
1440,1,0,0,0
1441,12,0,0,0
1442,11,0,0,0
1443,5,0,0,0
1444,12,0,0,0
1445,12,0,0,0
1446,9,0,0,0
1447,6,0,0,0
1448,7,0,0,0
1449,12,1,0.0909090909090909,1
1450,7,0,0,0
1451,11,0,0,0
1452,9,0,0,0
1453,6,0,0,0
1454,9,1,0.125,1
1455,6,0,0,0
1456,11,0,0,0
1457,4,0,0,0
1458,10,0,0,0
1459,10,0,0,0
1460,7,0,0,0
1461,11,0,0,0
1462,9,0,0,0
1463,4,0,0,0
1464,2,0,0,0
1465,8,0,0,0
1466,10,0,0,0
1467,12,2,0.181818181818182,1
1468,4,0,0,0
1469,6,0,0,0
1470,10,2,0.222222222222222,1
1471,11,2,0.2,1
1472,9,0,0,0
1473,4,0,0,0
1474,7,0,0,0
1475,5,1,0.25,1
1476,10,0,0,0
1477,11,0,0,0
1478,5,0,0,0
1479,11,0,0,0
1480,10,0,0,0
1481,11,0,0,0
1482,12,0,0,0
1483,12,1,0.0909090909090909,1
1484,2,0,0,0
1485,2,0,0,0
1486,11,0,0,0
1487,11,0,0,0
1488,10,7,0.777777777777778,1
1489,8,0,0,0
1490,12,0,0,0
1491,7,1,0.166666666666667,1
1492,12,0,0,0
1493,11,0,0,0
1494,2,1,1,1
1495,6,0,0,0
1496,12,0,0,0
1497,5,0,0,0
1498,12,0,0,0
1499,7,1,0.166666666666667,1
1500,11,1,0.1,1
1501,7,0,0,0
1502,2,0,0,0
1503,12,0,0,0
1504,7,0,0,0
1505,8,0,0,0
1506,11,0,0,0
1507,11,0,0,0
1508,9,0,0,0
1509,12,0,0,0
1510,12,1,0.0909090909090909,1
1511,2,0,0,0
1512,12,0,0,0
1513,12,4,0.363636363636364,1
1514,9,2,0.25,1
1515,11,2,0.2,1
1516,6,0,0,0
1517,3,0,0,0
1518,4,0,0,0
1519,10,0,0,0
1520,10,3,0.333333333333333,1
1521,11,0,0,0
1522,12,0,0,0
1523,6,0,0,0
1524,12,0,0,0
1525,12,0,0,0
1526,12,0,0,0
1527,11,0,0,0
1528,9,0,0,0
1529,10,0,0,0
1530,11,0,0,0
1531,8,0,0,0
1532,8,0,0,0
1533,11,2,0.2,1
1534,12,1,0.0909090909090909,1
1535,6,0,0,0
1536,9,0,0,0
1537,10,0,0,0
1538,6,2,0.4,1
1539,9,0,0,0
1540,6,0,0,0
1541,2,0,0,0
1542,9,2,0.25,1
1543,2,0,0,0
1544,10,0,0,0
1545,11,0,0,0
1546,11,3,0.3,1
1547,11,0,0,0
1548,10,0,0,0
1549,11,1,0.1,1
1550,10,0,0,0
1551,12,0,0,0
1552,10,0,0,0
1553,12,0,0,0
1554,9,1,0.125,1
1555,11,1,0.1,1
1556,11,3,0.3,1
1557,10,0,0,0
1558,12,0,0,0
1559,4,0,0,0
1560,12,0,0,0
1561,11,0,0,0
1562,12,2,0.181818181818182,1
1563,5,0,0,0
1564,12,0,0,0
1565,2,0,0,0
1566,9,0,0,0
1567,9,0,0,0
1568,1,0,0,0
1569,12,0,0,0
1570,12,0,0,0
1571,11,0,0,0
1572,8,0,0,0
1573,5,0,0,0
1574,12,0,0,0
1575,8,0,0,0
1576,7,0,0,0
1577,10,1,0.111111111111111,1
1578,3,0,0,0
1579,9,2,0.25,1
1580,8,0,0,0
1581,9,0,0,0
1582,11,0,0,0
1583,10,2,0.222222222222222,1
1584,2,0,0,0
1585,10,1,0.111111111111111,1
1586,11,0,0,0
1587,9,0,0,0
1588,5,0,0,0
1589,11,0,0,0
1590,3,0,0,0
1591,8,0,0,0
1592,10,2,0.222222222222222,1
1593,12,5,0.454545454545455,1
1594,2,0,0,0
1595,6,1,0.2,1
1596,10,0,0,0
1597,11,1,0.1,1
1598,1,0,0,0
1599,11,0,0,0
1600,6,0,0,0
1601,11,0,0,0
1602,10,0,0,0
1603,6,0,0,0
1604,5,0,0,0
1605,2,0,0,0
1606,10,1,0.111111111111111,1
1607,6,0,0,0
1608,4,0,0,0
1609,10,0,0,0
1610,5,0,0,0
1611,7,1,0.166666666666667,1
1612,11,0,0,0
1613,7,0,0,0
1614,12,2,0.181818181818182,1
1615,10,0,0,0
1616,6,0,0,0
1617,10,0,0,0
1618,7,0,0,0
1619,8,0,0,0
1620,9,0,0,0
1621,9,0,0,0
1622,2,0,0,0
1623,7,0,0,0
1624,10,0,0,0
1625,9,0,0,0
1626,6,0,0,0
1627,12,2,0.181818181818182,1
1628,12,1,0.0909090909090909,1
1629,12,0,0,0
1630,9,2,0.25,1
1631,12,0,0,0
1632,3,0,0,0
1633,10,0,0,0
1634,11,2,0.2,1
1635,12,0,0,0
1636,12,1,0.0909090909090909,1
1637,2,0,0,0
1638,10,1,0.111111111111111,1
1639,8,0,0,0
1640,12,0,0,0
1641,9,0,0,0
1642,11,0,0,0
1643,4,1,0.333333333333333,1
1644,12,1,0.0909090909090909,1
1645,12,0,0,0
1646,7,0,0,0
1647,12,0,0,0
1648,4,0,0,0
1649,1,0,0,0
1650,2,0,0,0
1651,8,0,0,0
1652,5,0,0,0
1653,12,3,0.272727272727273,1
1654,10,0,0,0
1655,3,0,0,0
1656,3,0,0,0
1657,12,0,0,0
1658,9,0,0,0
1659,6,0,0,0
1660,10,1,0.111111111111111,1
1661,10,0,0,0
1662,5,0,0,0
1663,8,0,0,0
1664,1,0,0,0
1665,10,0,0,0
1666,10,0,0,0
1667,10,0,0,0
1668,8,1,0.142857142857143,1
1669,10,1,0.111111111111111,1
1670,11,0,0,0
1671,12,0,0,0
1672,5,0,0,0
1673,10,0,0,0
1674,4,0,0,0
1675,12,0,0,0
1676,10,1,0.111111111111111,1
1677,2,0,0,0
1678,9,0,0,0
1679,4,1,0.333333333333333,1
1680,12,0,0,0
1681,11,0,0,0
1682,4,0,0,0
1683,5,0,0,0
1684,4,0,0,0
1685,6,1,0.2,1
1686,5,0,0,0
1687,12,0,0,0
1688,11,0,0,0
1689,12,0,0,0
1690,9,0,0,0
1691,6,0,0,0
1692,12,2,0.181818181818182,1
1693,1,0,0,0
1694,9,4,0.5,1
1695,10,3,0.333333333333333,1
1696,7,0,0,0
1697,11,2,0.2,1
1698,9,0,0,0
1699,8,0,0,0
1700,2,0,0,0
1701,12,0,0,0
1702,9,1,0.125,1
1703,10,2,0.222222222222222,1
1704,6,0,0,0
1705,9,0,0,0
1706,5,0,0,0
1707,6,0,0,0
1708,10,0,0,0
1709,10,0,0,0
1710,11,0,0,0
1711,11,0,0,0
1712,1,0,0,0
1713,9,2,0.25,1
1714,10,0,0,0
1715,4,0,0,0
1716,5,0,0,0
1717,5,2,0.5,1
1718,2,0,0,0
1719,8,0,0,0
1720,3,1,0.5,1
1721,4,0,0,0
1722,7,0,0,0
1723,11,0,0,0
1724,11,1,0.1,1
1725,5,0,0,0
1726,10,0,0,0
1727,10,0,0,0
1728,6,1,0.2,1
1729,8,3,0.428571428571429,1
1730,7,0,0,0
1731,12,0,0,0
1732,11,0,0,0
1733,10,1,0.111111111111111,1
1734,5,0,0,0
1735,9,0,0,0
1736,12,0,0,0
1737,10,0,0,0
1738,12,0,0,0
1739,9,1,0.125,1
1740,2,0,0,0
1741,6,1,0.2,1
1742,12,0,0,0
1743,9,0,0,0
1744,9,0,0,0
1745,4,0,0,0
1746,2,0,0,0
1747,2,0,0,0
1748,10,0,0,0
1749,11,0,0,0
1750,12,3,0.272727272727273,1
1751,10,0,0,0
1752,9,0,0,0
1753,8,0,0,0
1754,8,1,0.142857142857143,1
1755,12,0,0,0
1756,8,1,0.142857142857143,1
1757,11,0,0,0
1758,7,0,0,0
1759,3,1,0.5,1
1760,2,0,0,0
1761,11,0,0,0
1762,5,0,0,0
1763,11,0,0,0
1764,3,0,0,0
1765,10,0,0,0
1766,12,1,0.0909090909090909,1
1767,10,0,0,0
1768,10,0,0,0
1769,12,0,0,0
1770,2,0,0,0
1771,11,0,0,0
1772,1,0,0,0
1773,12,0,0,0
1774,8,0,0,0
1775,5,0,0,0
1776,6,0,0,0
1777,5,0,0,0
1778,11,1,0.1,1
1779,11,0,0,0
1780,9,0,0,0
1781,2,1,1,1
1782,4,2,0.666666666666667,1
1783,12,1,0.0909090909090909,1
1784,6,0,0,0
1785,8,2,0.285714285714286,1
1786,5,0,0,0
1787,7,0,0,0
1788,4,0,0,0
1789,9,0,0,0
1790,5,0,0,0
1791,10,0,0,0
1792,8,0,0,0
1793,1,0,0,0
1794,10,0,0,0
1795,5,0,0,0
1796,12,0,0,0
1797,7,0,0,0
1798,3,1,0.5,1
1799,1,0,0,0
1800,10,0,0,0
1801,11,0,0,0
1802,12,0,0,0
1803,3,0,0,0
1804,9,0,0,0
1805,11,0,0,0
1806,11,1,0.1,1
1807,6,0,0,0
1808,9,1,0.125,1
1809,5,0,0,0
1810,11,0,0,0
1811,11,1,0.1,1
1812,11,0,0,0
1813,4,0,0,0
1814,9,0,0,0
1815,6,1,0.2,1
1816,8,0,0,0
1817,6,0,0,0
1818,12,0,0,0
1819,12,0,0,0
1820,10,0,0,0
1821,5,0,0,0
1822,8,0,0,0
1823,10,0,0,0
1824,11,0,0,0
1825,11,1,0.1,1
1826,10,1,0.111111111111111,1
1827,11,0,0,0
1828,11,0,0,0
1829,7,0,0,0
1830,8,1,0.142857142857143,1
1831,12,0,0,0
1832,6,0,0,0
1833,5,1,0.25,1
1834,5,0,0,0
1835,8,0,0,0
1836,10,0,0,0
1837,11,0,0,0
1838,7,0,0,0
1839,12,2,0.181818181818182,1
1840,3,0,0,0
1841,8,0,0,0
1842,5,0,0,0
1843,1,0,0,0
1844,11,0,0,0
1845,12,0,0,0
1846,12,0,0,0
1847,12,0,0,0
1848,3,0,0,0
1849,7,0,0,0
1850,12,0,0,0
1851,5,1,0.25,1
1852,7,0,0,0
1853,9,0,0,0
1854,11,0,0,0
1855,5,0,0,0
1856,3,0,0,0
1857,5,0,0,0
1858,12,1,0.0909090909090909,1
1859,5,2,0.5,1
1860,11,6,0.6,1
1861,11,0,0,0
1862,12,0,0,0
1863,9,0,0,0
1864,10,0,0,0
1865,6,0,0,0
1866,12,0,0,0
1867,12,0,0,0
1868,11,0,0,0
1869,3,0,0,0
1870,11,0,0,0
1871,11,0,0,0
1872,12,0,0,0
1873,12,0,0,0
1874,4,0,0,0
1875,1,0,0,0
1876,12,0,0,0
1877,3,0,0,0
1878,10,0,0,0
1879,8,0,0,0
1880,2,0,0,0
1881,12,0,0,0
1882,11,2,0.2,1
1883,9,1,0.125,1
1884,2,0,0,0
1885,11,0,0,0
1886,10,0,0,0
1887,10,0,0,0
1888,11,0,0,0
1889,11,0,0,0
1890,1,0,0,0
1891,7,0,0,0
1892,6,2,0.4,1
1893,5,0,0,0
1894,2,0,0,0
1895,5,0,0,0
1896,12,0,0,0
1897,5,0,0,0
1898,12,0,0,0
1899,9,1,0.125,1
1900,6,1,0.2,1
1901,12,0,0,0
1902,12,0,0,0
1903,11,0,0,0
1904,2,0,0,0
1905,12,3,0.272727272727273,1
1906,5,1,0.25,1
1907,11,0,0,0
1908,7,0,0,0
1909,10,0,0,0
1910,10,0,0,0
1911,7,0,0,0
1912,12,1,0.0909090909090909,1
1913,8,0,0,0
1914,5,0,0,0
1915,11,0,0,0
1916,11,1,0.1,1
1917,4,0,0,0
1918,10,0,0,0
1919,11,0,0,0
1920,12,2,0.181818181818182,1
1921,2,0,0,0
1922,12,0,0,0
1923,9,0,0,0
1924,7,0,0,0
1925,3,0,0,0
1926,4,1,0.333333333333333,1
1927,6,0,0,0
1928,11,1,0.1,1
1929,10,0,0,0
1930,5,0,0,0
1931,1,0,0,0
1932,11,0,0,0
1933,11,2,0.2,1
1934,5,0,0,0
1935,2,0,0,0
1936,2,0,0,0
1937,11,2,0.2,1
1938,11,0,0,0
1939,12,0,0,0
1940,10,0,0,0
1941,8,0,0,0
1942,4,0,0,0
1943,5,0,0,0
1944,6,0,0,0
1945,2,0,0,0
1946,6,0,0,0
1947,10,0,0,0
1948,10,0,0,0
1949,10,0,0,0
1950,1,0,0,0
1951,12,0,0,0
1952,12,0,0,0
1953,2,0,0,0
1954,8,0,0,0
1955,6,0,0,0
1956,7,0,0,0
1957,12,0,0,0
1958,10,1,0.111111111111111,1
1959,11,0,0,0
1960,12,0,0,0
1961,9,0,0,0
1962,8,1,0.142857142857143,1
1963,8,0,0,0
1964,12,0,0,0
1965,10,0,0,0
1966,4,0,0,0
1967,8,0,0,0
1968,8,0,0,0
1969,9,0,0,0
1970,9,0,0,0
1971,7,0,0,0
1972,7,0,0,0
1973,3,0,0,0
1974,8,0,0,0
1975,12,1,0.0909090909090909,1
1976,6,1,0.2,1
1977,8,0,0,0
1978,6,0,0,0
1979,10,0,0,0
1980,2,0,0,0
1981,9,0,0,0
1982,11,0,0,0
1983,12,0,0,0
1984,11,2,0.2,1
1985,11,2,0.2,1
1986,11,0,0,0
1987,8,0,0,0
1988,12,0,0,0
1989,6,1,0.2,1
1990,12,0,0,0
1991,11,0,0,0
1992,11,0,0,0
1993,9,0,0,0
1994,3,0,0,0
1995,10,0,0,0
1996,10,1,0.111111111111111,1
1997,3,0,0,0
1998,5,0,0,0
1999,11,0,0,0
2000,4,0,0,0
2001,12,0,0,0
2002,3,0,0,0
2003,5,0,0,0
2004,9,0,0,0
2005,3,0,0,0
2006,11,5,0.5,1
2007,12,0,0,0
2008,12,0,0,0
2009,12,0,0,0
2010,11,0,0,0
2011,11,0,0,0
2012,12,0,0,0
2013,8,0,0,0
2014,3,0,0,0
2015,2,0,0,0
2016,7,0,0,0
2017,6,0,0,0
2018,1,0,0,0
2019,9,0,0,0
2020,2,0,0,0
2021,2,0,0,0
2022,7,0,0,0
2023,1,0,0,0
2024,3,0,0,0
2025,9,0,0,0
2026,11,0,0,0
2027,11,0,0,0
2028,11,0,0,0
2029,4,0,0,0
2030,11,0,0,0
2031,9,0,0,0
2032,9,0,0,0
2033,1,0,0,0
2034,4,0,0,0
2035,8,0,0,0
2036,7,0,0,0
2037,12,1,0.0909090909090909,1
2038,2,1,1,1
2039,1,0,0,0
2040,8,0,0,0
2041,12,0,0,0
2042,12,0,0,0
2043,4,0,0,0
2044,2,0,0,0
2045,9,0,0,0
2046,3,1,0.5,1
2047,11,0,0,0
2048,7,0,0,0
2049,5,0,0,0
2050,2,0,0,0
2051,1,0,0,0
2052,12,0,0,0
2053,1,0,0,0
2054,11,0,0,0
2055,8,0,0,0
2056,6,0,0,0
2057,3,0,0,0
2058,12,0,0,0
2059,2,0,0,0
2060,12,0,0,0
2061,1,0,0,0
2062,9,0,0,0
2063,11,0,0,0
2064,11,0,0,0
2065,7,0,0,0
2066,1,0,0,0
2067,8,3,0.428571428571429,1
2068,12,0,0,0
2069,11,2,0.2,1
2070,2,1,1,1
2071,11,1,0.1,1
2072,3,0,0,0
2073,12,0,0,0
2074,2,0,0,0
2075,9,0,0,0
2076,3,0,0,0
2077,1,0,0,0
2078,1,0,0,0
2079,7,0,0,0
2080,10,1,0.111111111111111,1
2081,1,0,0,0
2082,1,0,0,0
2083,12,1,0.0909090909090909,1
2084,9,0,0,0
2085,1,0,0,0
2086,11,0,0,0
2087,9,0,0,0
2088,2,0,0,0
2089,11,5,0.5,1
2090,10,0,0,0
2091,9,1,0.125,1
2092,7,1,0.166666666666667,1
2093,9,1,0.125,1
2094,10,1,0.111111111111111,1
2095,2,0,0,0
2096,5,0,0,0
2097,6,1,0.2,1
2098,7,0,0,0
2099,11,0,0,0
2100,8,3,0.428571428571429,1
2101,7,1,0.166666666666667,1
2102,6,0,0,0
2103,3,0,0,0
2104,11,0,0,0
2105,8,0,0,0
2106,12,0,0,0
2107,12,0,0,0
2108,12,0,0,0
2109,8,0,0,0
2110,4,0,0,0
2111,11,0,0,0
2112,6,0,0,0
2113,8,0,0,0
2114,2,0,0,0
2115,2,0,0,0
2116,1,0,0,0
2117,3,0,0,0
2118,12,0,0,0
2119,3,0,0,0
2120,12,0,0,0
2121,1,0,0,0
2122,10,0,0,0
2123,12,0,0,0
2124,7,0,0,0
2125,10,0,0,0
2126,12,0,0,0
2127,11,1,0.1,1
2128,6,0,0,0
2129,9,0,0,0
2130,9,0,0,0
2131,6,4,0.8,1
2132,12,0,0,0
2133,12,4,0.363636363636364,1
2134,3,1,0.5,1
2135,4,0,0,0
2136,12,0,0,0
2137,9,1,0.125,1
2138,8,0,0,0
2139,8,0,0,0
2140,4,0,0,0
2141,10,0,0,0
2142,11,0,0,0
2143,4,0,0,0
2144,12,0,0,0
2145,2,0,0,0
2146,6,0,0,0
2147,8,0,0,0
2148,3,0,0,0
2149,6,0,0,0
2150,9,0,0,0
2151,7,0,0,0
2152,10,0,0,0
2153,3,0,0,0
2154,12,1,0.0909090909090909,1
2155,6,2,0.4,1
2156,2,0,0,0
2157,2,0,0,0
2158,9,0,0,0
2159,12,0,0,0
2160,9,0,0,0
2161,3,0,0,0
2162,9,1,0.125,1
2163,4,0,0,0
2164,2,0,0,0
2165,7,2,0.333333333333333,1
2166,2,0,0,0
2167,11,0,0,0
2168,11,0,0,0
2169,12,1,0.0909090909090909,1
2170,11,0,0,0
2171,5,0,0,0
2172,11,0,0,0
2173,11,0,0,0
2174,8,0,0,0
2175,5,0,0,0
2176,6,0,0,0
2177,11,0,0,0
2178,11,1,0.1,1
2179,2,0,0,0
2180,11,2,0.2,1
2181,10,3,0.333333333333333,1
2182,12,0,0,0
2183,8,0,0,0
2184,5,2,0.5,1
2185,12,0,0,0
2186,11,0,0,0
2187,9,1,0.125,1
2188,9,0,0,0
2189,7,0,0,0
2190,12,0,0,0
2191,9,3,0.375,1
2192,10,0,0,0
2193,7,1,0.166666666666667,1
2194,10,0,0,0
2195,10,0,0,0
2196,12,0,0,0
2197,9,2,0.25,1
2198,9,0,0,0
2199,1,0,0,0
2200,12,0,0,0
2201,2,0,0,0
2202,1,0,0,0
2203,5,0,0,0
2204,1,0,0,0
2205,3,0,0,0
2206,10,0,0,0
2207,2,0,0,0
2208,7,0,0,0
2209,9,1,0.125,1
2210,12,1,0.0909090909090909,1
2211,4,0,0,0
2212,12,0,0,0
2213,2,0,0,0
2214,1,0,0,0
2215,3,0,0,0
2216,10,0,0,0
2217,7,0,0,0
2218,1,0,0,0
2219,1,0,0,0
2220,11,0,0,0
2221,11,0,0,0
2222,2,0,0,0
2223,2,0,0,0
2224,10,0,0,0
2225,1,0,0,0
2226,7,0,0,0
2227,2,0,0,0
2228,11,0,0,0
2229,10,0,0,0
2230,5,0,0,0
2231,2,0,0,0
2232,10,0,0,0
2233,2,0,0,0
2234,2,0,0,0
2235,6,0,0,0
2236,9,0,0,0
2237,12,0,0,0
2238,7,2,0.333333333333333,1
2239,10,0,0,0
2240,1,0,0,0
2241,12,1,0.0909090909090909,1
2242,2,0,0,0
2243,3,0,0,0
2244,4,0,0,0
2245,2,0,0,0
2246,11,0,0,0
2247,4,0,0,0
2248,11,0,0,0
2249,2,0,0,0
2250,2,0,0,0
2251,2,0,0,0
2252,10,1,0.111111111111111,1
2253,5,0,0,0
2254,1,0,0,0
2255,2,0,0,0
2256,10,0,0,0
2257,12,0,0,0
2258,10,0,0,0
2259,9,0,0,0
2260,1,0,0,0
2261,8,0,0,0
2262,1,0,0,0
2263,10,0,0,0
2264,6,0,0,0
2265,9,0,0,0
2266,6,0,0,0
2267,5,0,0,0
2268,11,0,0,0
2269,11,0,0,0
2270,1,0,0,0
2271,10,0,0,0
2272,10,0,0,0
2273,5,1,0.25,1
2274,12,2,0.181818181818182,1
2275,5,1,0.25,1
2276,5,0,0,0
2277,11,1,0.1,1
2278,1,0,0,0
2279,10,1,0.111111111111111,1
2280,5,0,0,0
2281,3,0,0,0
2282,2,0,0,0
2283,7,0,0,0
2284,3,1,0.5,1
2285,2,0,0,0
2286,12,0,0,0
2287,2,0,0,0
2288,4,0,0,0
2289,3,0,0,0
2290,1,0,0,0
2291,9,1,0.125,1
2292,11,0,0,0
2293,3,0,0,0
2294,12,3,0.272727272727273,1
2295,11,0,0,0
2296,1,0,0,0
2297,2,1,1,1
2298,7,0,0,0
2299,7,0,0,0
2300,9,0,0,0
2301,1,0,0,0
2302,6,1,0.2,1
2303,10,0,0,0
2304,2,0,0,0
2305,1,0,0,0
2306,11,0,0,0
2307,5,0,0,0
2308,1,0,0,0
2309,3,0,0,0
2310,3,0,0,0
2311,1,0,0,0
2312,1,0,0,0
2313,2,0,0,0
2314,11,0,0,0
2315,6,0,0,0
2316,10,0,0,0
2317,2,0,0,0
2318,7,1,0.166666666666667,1
2319,2,1,1,1
2320,7,0,0,0
2321,11,0,0,0
2322,2,0,0,0
2323,1,0,0,0
2324,10,1,0.111111111111111,1
2325,1,0,0,0
2326,6,0,0,0
2327,2,0,0,0
2328,11,0,0,0
2329,12,2,0.181818181818182,1
2330,2,0,0,0
2331,8,0,0,0
2332,12,2,0.181818181818182,1
2333,12,2,0.181818181818182,1
2334,12,0,0,0
2335,8,0,0,0
2336,9,0,0,0
2337,6,0,0,0
2338,2,0,0,0
2339,11,0,0,0
2340,8,2,0.285714285714286,1
2341,12,1,0.0909090909090909,1
2342,10,1,0.111111111111111,1
2343,11,0,0,0
2344,11,1,0.1,1
2345,12,3,0.272727272727273,1
2346,4,0,0,0
2347,9,0,0,0
2348,8,0,0,0
2349,5,0,0,0
2350,4,0,0,0
2351,2,0,0,0
2352,1,0,0,0
2353,10,0,0,0
2354,7,0,0,0
2355,8,2,0.285714285714286,1
2356,2,0,0,0
2357,11,0,0,0
2358,2,0,0,0
2359,5,0,0,0
2360,11,0,0,0
2361,11,0,0,0
2362,2,0,0,0
2363,8,0,0,0
2364,2,0,0,0
2365,12,2,0.181818181818182,1
2366,2,0,0,0
2367,10,0,0,0
2368,2,0,0,0
2369,1,0,0,0
2370,7,1,0.166666666666667,1
2371,2,0,0,0
2372,2,0,0,0
2373,7,0,0,0
2374,2,0,0,0
2375,2,0,0,0
2376,2,0,0,0
2377,12,0,0,0
2378,12,0,0,0
2379,3,0,0,0
2380,12,0,0,0
2381,4,0,0,0
2382,11,0,0,0
2383,2,0,0,0
2384,2,0,0,0
2385,6,1,0.2,1
2386,5,0,0,0
2387,11,2,0.2,1
2388,12,0,0,0
2389,6,1,0.2,1
2390,2,0,0,0
2391,3,0,0,0
2392,10,0,0,0
2393,10,3,0.333333333333333,1
2394,6,1,0.2,1
2395,1,0,0,0
2396,3,0,0,0
2397,8,0,0,0
2398,2,0,0,0
2399,11,0,0,0
2400,5,0,0,0
2401,6,1,0.2,1
2402,5,2,0.5,1
2403,4,0,0,0
2404,5,0,0,0
2405,12,0,0,0
2406,2,0,0,0
2407,9,0,0,0
2408,8,0,0,0
2409,12,0,0,0
2410,2,0,0,0
2411,11,0,0,0
2412,2,0,0,0
2413,9,1,0.125,1
2414,3,0,0,0
2415,1,0,0,0
2416,7,0,0,0
2417,10,1,0.111111111111111,1
2418,5,0,0,0
2419,3,0,0,0
2420,1,0,0,0
2421,12,0,0,0
2422,7,0,0,0
2423,1,0,0,0
2424,5,0,0,0
2425,12,0,0,0
2426,10,0,0,0
2427,12,1,0.0909090909090909,1
2428,6,0,0,0
2429,7,2,0.333333333333333,1
2430,5,0,0,0
2431,11,0,0,0
2432,8,1,0.142857142857143,1
