"","id","num_wave_present","num_switch","switch_ratio","ifswitch"
"45017",45878,2,0,0,0
"45018",45879,7,2,0.285714285714286,1
"45019",45880,5,0,0,0
"45020",45881,7,2,0.285714285714286,1
"45021",45882,7,0,0,0
"45022",45883,7,1,0.142857142857143,1
"45023",45884,4,0,0,0
"45024",45885,3,0,0,0
"45025",45886,3,0,0,0
"45026",45887,1,0,0,0
"45027",45888,7,0,0,0
"45028",45889,4,0,0,0
"45029",45890,7,1,0.142857142857143,1
"45030",45891,7,0,0,0
"45031",45892,3,0,0,0
"45032",45893,7,0,0,0
"45033",45894,5,0,0,0
"45034",45895,7,0,0,0
"45035",45896,7,2,0.285714285714286,1
"45036",45897,1,0,0,0
"45037",45898,2,0,0,0
"45038",45899,2,0,0,0
"45039",45900,5,0,0,0
"45040",45901,7,2,0.285714285714286,1
"45041",45902,6,0,0,0
"45042",45903,4,2,0.5,1
"45043",45904,6,3,0.5,1
"45044",45905,2,0,0,0
"45045",45906,4,0,0,0
"45046",45907,7,0,0,0
"45047",45908,5,0,0,0
"45048",45909,2,0,0,0
"45049",45910,7,0,0,0
"45050",45911,2,1,0.5,1
"45051",45912,4,0,0,0
"45052",45913,2,0,0,0
"45053",45914,4,0,0,0
"45054",45915,7,0,0,0
"45055",45916,7,3,0.428571428571429,1
"45056",45917,7,0,0,0
"45057",45918,5,0,0,0
"45058",45919,6,0,0,0
"45059",45920,4,2,0.5,1
"45060",45921,6,0,0,0
"45061",45922,7,0,0,0
"45062",45923,1,0,0,0
"45063",45924,2,0,0,0
"45064",45925,7,0,0,0
"45065",45926,7,4,0.571428571428571,1
"45066",45927,7,0,0,0
"45067",45928,5,2,0.4,1
"45068",45929,2,1,0.5,1
"45069",45930,3,2,0.666666666666667,1
"45070",45931,7,0,0,0
"45071",45932,1,0,0,0
"45072",45933,5,0,0,0
"45073",45934,2,1,0.5,1
"45074",45935,2,0,0,0
"45075",45936,3,1,0.333333333333333,1
"45076",45937,2,0,0,0
"45077",45938,6,1,0.166666666666667,1
"45078",45939,7,0,0,0
"45079",45940,5,0,0,0
"45080",45941,6,0,0,0
"45081",45942,5,0,0,0
"45082",45943,3,0,0,0
"45083",45944,7,3,0.428571428571429,1
"45084",45945,3,2,0.666666666666667,1
"45085",45946,5,2,0.4,1
"45086",45947,2,0,0,0
"45087",45948,7,1,0.142857142857143,1
"45088",45949,6,0,0,0
"45089",45950,5,0,0,0
"45090",45951,3,0,0,0
"45091",45952,4,0,0,0
"45092",45953,7,0,0,0
"45093",45954,7,0,0,0
"45094",45955,3,1,0.333333333333333,1
"45095",45956,7,0,0,0
"45096",45957,3,1,0.333333333333333,1
"45097",45958,2,1,0.5,1
"45098",45959,4,0,0,0
"45099",45960,2,1,0.5,1
"45100",45961,6,0,0,0
"45101",45962,3,0,0,0
"45102",45963,7,0,0,0
"45103",45964,7,0,0,0
"45104",45965,7,0,0,0
"45105",45966,7,1,0.142857142857143,1
"45106",45967,6,0,0,0
"45107",45968,4,2,0.5,1
"45108",45969,5,1,0.2,1
"45109",45970,3,0,0,0
"45110",45971,7,0,0,0
"45111",45972,4,1,0.25,1
"45112",45973,1,0,0,0
"45113",45974,4,0,0,0
"45114",45975,2,0,0,0
"45115",45976,3,0,0,0
"45116",45977,5,0,0,0
"45117",45978,4,0,0,0
"45118",45979,1,0,0,0
"45119",45980,7,0,0,0
"45120",45981,3,0,0,0
"45121",45982,7,0,0,0
"45122",45983,6,0,0,0
"45123",45984,7,0,0,0
"45124",45985,7,0,0,0
"45125",45986,6,1,0.166666666666667,1
"45126",45987,7,0,0,0
"45127",45988,2,0,0,0
"45128",45989,5,0,0,0
"45129",45990,7,0,0,0
"45130",45991,6,0,0,0
"45131",45992,6,0,0,0
"45132",45993,1,0,0,0
"45133",45994,7,1,0.142857142857143,1
"45134",45995,2,0,0,0
"45135",45996,2,1,0.5,1
"45136",45997,7,1,0.142857142857143,1
"45137",45998,1,0,0,0
"45138",45999,4,0,0,0
"45139",46000,3,0,0,0
"45140",46001,7,0,0,0
"45141",46002,7,0,0,0
"45142",46003,4,0,0,0
"45143",46004,2,0,0,0
"45144",46005,2,1,0.5,1
"45145",46006,2,0,0,0
"45146",46007,4,1,0.25,1
"45147",46008,7,0,0,0
"45148",46009,7,0,0,0
"45149",46010,5,0,0,0
"45150",46011,5,0,0,0
"45151",46012,7,1,0.142857142857143,1
"45152",46013,3,0,0,0
"45153",46014,1,0,0,0
"45154",46015,7,0,0,0
"45155",46016,5,0,0,0
"45156",46017,4,0,0,0
"45157",46018,4,1,0.25,1
"45158",46019,3,0,0,0
"45159",46020,6,0,0,0
"45160",46021,3,0,0,0
"45161",46022,7,0,0,0
"45162",46023,5,0,0,0
"45163",46024,4,1,0.25,1
"45164",46025,1,0,0,0
"45165",46026,5,1,0.2,1
"45166",46027,5,0,0,0
"45167",46028,3,0,0,0
"45168",46029,6,1,0.166666666666667,1
"45169",46030,2,0,0,0
"45170",46031,4,0,0,0
"45171",46032,4,0,0,0
"45172",46033,3,0,0,0
"45173",46034,3,1,0.333333333333333,1
"45174",46035,7,0,0,0
"45175",46036,5,0,0,0
"45176",46037,7,0,0,0
"45177",46038,6,0,0,0
"45178",46039,3,0,0,0
"45179",46040,1,0,0,0
"45180",46041,5,0,0,0
"45181",46042,5,0,0,0
"45182",46043,7,0,0,0
"45183",46044,7,0,0,0
"45184",46045,1,0,0,0
"45185",46046,4,0,0,0
"45186",46047,3,0,0,0
"45187",46048,6,1,0.166666666666667,1
"45188",46049,4,2,0.5,1
"45189",46050,7,0,0,0
"45190",46051,6,2,0.333333333333333,1
"45191",46052,2,1,0.5,1
"45192",46053,3,0,0,0
"45193",46054,6,0,0,0
"45194",46055,4,0,0,0
"45195",46056,1,0,0,0
"45196",46057,6,0,0,0
"45197",46058,5,0,0,0
"45198",46059,7,4,0.571428571428571,1
"45199",46060,1,0,0,0
"45200",46061,4,1,0.25,1
"45201",46062,7,0,0,0
"45202",46063,7,0,0,0
"45203",46064,6,0,0,0
"45204",46065,1,0,0,0
"45205",46066,7,4,0.571428571428571,1
"45206",46067,5,0,0,0
"45207",46068,7,0,0,0
"45208",46069,7,1,0.142857142857143,1
"45209",46070,7,4,0.571428571428571,1
"45210",46071,3,0,0,0
"45211",46072,2,0,0,0
"45212",46073,1,0,0,0
"45213",46074,3,0,0,0
"45214",46075,7,2,0.285714285714286,1
"45215",46076,3,1,0.333333333333333,1
"45216",46077,7,5,0.714285714285714,1
"45217",46078,5,2,0.4,1
"45218",46079,6,1,0.166666666666667,1
"45219",46080,7,0,0,0
"45220",46081,1,0,0,0
"45221",46082,7,0,0,0
"45222",46083,4,0,0,0
"45223",46084,7,2,0.285714285714286,1
"45224",46085,2,0,0,0
"45225",46086,3,1,0.333333333333333,1
"45226",46087,7,0,0,0
"45227",46088,3,0,0,0
"45228",46089,4,0,0,0
"45229",46090,6,0,0,0
"45230",46091,1,0,0,0
"45231",46092,3,0,0,0
"45232",46093,7,0,0,0
"45233",46094,1,0,0,0
"45234",46095,6,0,0,0
"45235",46096,3,0,0,0
"45236",46097,5,0,0,0
"45237",46098,1,0,0,0
"45238",46099,7,3,0.428571428571429,1
"45239",46100,3,0,0,0
"45240",46101,7,0,0,0
"45241",46102,7,0,0,0
"45242",46103,7,0,0,0
"45243",46104,2,0,0,0
"45244",46105,2,0,0,0
"45245",46106,7,0,0,0
"45246",46107,7,0,0,0
"45247",46108,4,0,0,0
"45248",46109,7,0,0,0
"45249",46110,7,0,0,0
"45250",46111,7,3,0.428571428571429,1
"45251",46112,6,2,0.333333333333333,1
"45252",46113,4,0,0,0
"45253",46114,3,0,0,0
"45254",46115,5,0,0,0
"45255",46116,6,1,0.166666666666667,1
"45256",46117,7,1,0.142857142857143,1
"45257",46118,7,0,0,0
"45258",46119,4,0,0,0
"45259",46120,6,0,0,0
"45260",46121,7,0,0,0
"45261",46122,3,0,0,0
"45262",46123,6,0,0,0
"45263",46124,3,1,0.333333333333333,1
"45264",46125,7,0,0,0
"45265",46126,5,0,0,0
"45266",46127,4,0,0,0
"45267",46128,5,2,0.4,1
"45268",46129,6,0,0,0
"45269",46130,7,0,0,0
"45270",46131,2,0,0,0
"45271",46132,7,0,0,0
"45272",46133,4,0,0,0
"45273",46134,7,0,0,0
"45274",46135,2,0,0,0
"45275",46136,7,0,0,0
"45276",46137,4,0,0,0
"45277",46138,5,0,0,0
"45278",46139,4,0,0,0
"45279",46140,7,0,0,0
"45280",46141,7,0,0,0
"45281",46142,4,0,0,0
"45282",46143,6,0,0,0
"45283",46144,6,0,0,0
"45284",46145,7,0,0,0
"45285",46146,7,0,0,0
"45286",46147,3,0,0,0
"45287",46148,3,0,0,0
"45288",46149,7,4,0.571428571428571,1
"45289",46150,6,0,0,0
"45290",46151,7,0,0,0
"45291",46152,5,0,0,0
"45292",46153,1,0,0,0
"45293",46154,2,0,0,0
"45294",46155,5,0,0,0
"45295",46156,7,0,0,0
"45296",46157,6,1,0.166666666666667,1
"45297",46158,7,0,0,0
"45298",46159,7,0,0,0
"45299",46160,7,1,0.142857142857143,1
"45300",46161,6,3,0.5,1
"45301",46162,7,0,0,0
"45302",46163,7,1,0.142857142857143,1
"45303",46164,6,0,0,0
"45304",46165,7,0,0,0
"45305",46166,6,0,0,0
"45306",46167,3,0,0,0
"45307",46168,6,0,0,0
"45308",46169,7,0,0,0
"45309",46170,3,1,0.333333333333333,1
"45310",46171,6,0,0,0
"45311",46172,6,0,0,0
"45312",46173,1,0,0,0
"45313",46174,7,0,0,0
"45314",46175,7,0,0,0
"45315",46176,7,0,0,0
"45316",46177,5,2,0.4,1
"45317",46178,6,0,0,0
"45318",46179,7,0,0,0
"45319",46180,2,0,0,0
"45320",46181,1,0,0,0
"45321",46182,5,1,0.2,1
"45322",46183,5,1,0.2,1
"45323",46184,7,0,0,0
"45324",46185,3,0,0,0
"45325",46186,7,1,0.142857142857143,1
"45326",46187,2,0,0,0
"45327",46188,6,0,0,0
"45328",46189,4,0,0,0
"45329",46190,7,0,0,0
"45330",46191,6,0,0,0
"45331",46192,3,0,0,0
"45332",46193,7,4,0.571428571428571,1
"45333",46194,3,0,0,0
"45334",46195,7,0,0,0
"45335",46196,6,0,0,0
"45336",46197,3,1,0.333333333333333,1
"45337",46198,7,0,0,0
"45338",46199,7,3,0.428571428571429,1
"45339",46200,3,0,0,0
"45340",46201,6,0,0,0
"45341",46202,6,0,0,0
"45342",46203,7,0,0,0
"45343",46204,7,0,0,0
"45344",46205,6,1,0.166666666666667,1
"45345",46206,3,0,0,0
"45346",46207,5,0,0,0
"45347",46208,7,0,0,0
"45348",46209,7,4,0.571428571428571,1
"45349",46210,6,3,0.5,1
"45350",46211,6,0,0,0
"45351",46212,6,2,0.333333333333333,1
"45352",46213,3,0,0,0
"45353",46214,7,1,0.142857142857143,1
"45354",46215,7,0,0,0
"45355",46216,1,0,0,0
"45356",46217,6,1,0.166666666666667,1
"45357",46218,6,0,0,0
"45358",46219,3,0,0,0
"45359",46220,4,0,0,0
"45360",46221,2,0,0,0
"45361",46222,7,0,0,0
"45362",46223,2,0,0,0
"45363",46224,4,0,0,0
"45364",46225,7,0,0,0
"45365",46226,4,0,0,0
"45366",46227,2,1,0.5,1
"45367",46228,7,0,0,0
"45368",46229,3,1,0.333333333333333,1
"45369",46230,4,0,0,0
"45370",46231,7,1,0.142857142857143,1
"45371",46232,7,2,0.285714285714286,1
"45372",46233,4,2,0.5,1
"45373",46234,6,0,0,0
"45374",46235,2,0,0,0
"45375",46236,6,2,0.333333333333333,1
"45376",46237,7,0,0,0
"45377",46238,7,0,0,0
"45378",46239,7,0,0,0
"45379",46240,3,0,0,0
"45380",46241,5,0,0,0
"45381",46242,6,0,0,0
"45382",46243,4,0,0,0
"45383",46244,7,0,0,0
"45384",46245,4,0,0,0
"45385",46246,2,0,0,0
"45386",46247,7,0,0,0
"45387",46248,7,3,0.428571428571429,1
"45388",46249,4,0,0,0
"45389",46250,7,0,0,0
"45390",46251,5,0,0,0
"45391",46252,6,0,0,0
"45392",46253,2,1,0.5,1
"45393",46254,3,0,0,0
"45394",46255,5,0,0,0
"45395",46256,3,0,0,0
"45396",46257,6,0,0,0
"45397",46258,6,2,0.333333333333333,1
"45398",46259,7,0,0,0
"45399",46260,7,2,0.285714285714286,1
"45400",46261,7,0,0,0
"45401",46262,6,0,0,0
"45402",46263,4,0,0,0
"45403",46264,6,0,0,0
"45404",46265,6,0,0,0
"45405",46266,6,0,0,0
"45406",46267,7,0,0,0
"45407",46268,2,1,0.5,1
"45408",46269,2,0,0,0
"45409",46270,4,0,0,0
"45410",46271,7,0,0,0
"45411",46272,7,0,0,0
"45412",46273,6,0,0,0
"45413",46274,6,0,0,0
"45414",46275,3,0,0,0
"45415",46276,7,0,0,0
"45416",46277,7,0,0,0
"45417",46278,7,0,0,0
"45418",46279,4,0,0,0
"45419",46280,6,0,0,0
"45420",46281,7,0,0,0
"45421",46282,2,0,0,0
"45422",46283,5,0,0,0
"45423",46284,3,0,0,0
"45424",46285,4,0,0,0
"45425",46286,5,1,0.2,1
"45426",46287,4,0,0,0
"45427",46288,6,2,0.333333333333333,1
"45428",46289,7,0,0,0
"45429",46290,6,0,0,0
"45430",46291,5,2,0.4,1
"45431",46292,6,2,0.333333333333333,1
"45432",46293,7,4,0.571428571428571,1
"45433",46294,5,0,0,0
"45434",46295,6,0,0,0
"45435",46296,1,0,0,0
"45436",46297,5,0,0,0
"45437",46298,7,0,0,0
"45438",46299,4,0,0,0
"45439",46300,3,0,0,0
"45440",46301,7,0,0,0
"45441",46302,5,0,0,0
"45442",46303,2,0,0,0
"45443",46304,5,2,0.4,1
"45444",46305,3,2,0.666666666666667,1
"45445",46306,7,2,0.285714285714286,1
"45446",46307,6,0,0,0
"45447",46308,7,0,0,0
"45448",46309,3,1,0.333333333333333,1
"45449",46310,7,0,0,0
"45450",46311,6,1,0.166666666666667,1
"45451",46312,2,0,0,0
"45452",46313,7,0,0,0
"45453",46314,2,0,0,0
"45454",46315,7,0,0,0
"45455",46316,2,0,0,0
"45456",46317,2,0,0,0
"45457",46318,3,2,0.666666666666667,1
"45458",46319,7,0,0,0
"45459",46320,4,0,0,0
"45460",46321,3,0,0,0
"45461",46322,1,0,0,0
"45462",46323,2,1,0.5,1
"45463",46324,2,0,0,0
"45464",46325,5,1,0.2,1
"45465",46326,4,0,0,0
"45466",46327,6,0,0,0
"45467",46328,1,0,0,0
"45468",46329,1,0,0,0
"45469",46330,1,0,0,0
"45470",46331,7,0,0,0
"45471",46332,6,0,0,0
"45472",46333,7,1,0.142857142857143,1
"45473",46334,7,0,0,0
"45474",46335,3,0,0,0
"45475",46336,6,0,0,0
"45476",46337,4,0,0,0
"45477",46338,4,0,0,0
"45478",46339,6,0,0,0
"45479",46340,6,1,0.166666666666667,1
"45480",46341,6,0,0,0
"45481",46342,6,1,0.166666666666667,1
"45482",46343,3,0,0,0
"45483",46344,7,2,0.285714285714286,1
"45484",46345,6,0,0,0
"45485",46346,6,1,0.166666666666667,1
"45486",46347,7,0,0,0
"45487",46348,7,0,0,0
"45488",46349,7,0,0,0
"45489",46350,6,0,0,0
"45490",46351,3,0,0,0
"45491",46352,7,0,0,0
"45492",46353,7,0,0,0
"45493",46354,3,1,0.333333333333333,1
"45494",46355,7,0,0,0
"45495",46356,7,0,0,0
"45496",46357,6,0,0,0
"45497",46358,4,0,0,0
"45498",46359,7,0,0,0
"45499",46360,5,0,0,0
"45500",46361,4,0,0,0
"45501",46362,7,0,0,0
"45502",46363,5,0,0,0
"45503",46364,6,1,0.166666666666667,1
"45504",46365,1,0,0,0
"45505",46366,7,0,0,0
"45506",46367,6,0,0,0
"45507",46368,3,0,0,0
"45508",46369,5,0,0,0
"45509",46370,4,0,0,0
"45510",46371,1,0,0,0
"45511",46372,7,0,0,0
"45512",46373,1,0,0,0
"45513",46374,7,4,0.571428571428571,1
"45514",46375,7,1,0.142857142857143,1
"45515",46376,7,0,0,0
"45516",46377,6,0,0,0
"45517",46378,7,0,0,0
"45518",46379,4,0,0,0
"45519",46380,7,0,0,0
"45520",46381,6,0,0,0
"45521",46382,5,0,0,0
"45522",46383,7,0,0,0
"45523",46384,4,0,0,0
"45524",46385,1,0,0,0
"45525",46386,7,0,0,0
"45526",46387,4,0,0,0
"45527",46388,6,0,0,0
"45528",46389,7,4,0.571428571428571,1
"45529",46390,7,0,0,0
"45530",46391,3,0,0,0
"45531",46392,6,2,0.333333333333333,1
"45532",46393,6,0,0,0
"45533",46394,3,1,0.333333333333333,1
"45534",46395,4,0,0,0
"45535",46396,7,0,0,0
"45536",46397,7,1,0.142857142857143,1
"45537",46398,3,0,0,0
"45538",46399,1,0,0,0
"45539",46400,7,4,0.571428571428571,1
"45540",46401,6,0,0,0
"45541",46402,7,0,0,0
"45542",46403,2,0,0,0
"45543",46404,3,0,0,0
"45544",46405,3,0,0,0
"45545",46406,7,0,0,0
"45546",46407,6,0,0,0
"45547",46408,3,0,0,0
"45548",46409,3,0,0,0
"45549",46410,7,0,0,0
"45550",46411,7,0,0,0
"45551",46412,7,0,0,0
"45552",46413,7,0,0,0
"45553",46414,6,0,0,0
"45554",46415,6,0,0,0
"45555",46416,3,0,0,0
"45556",46417,7,0,0,0
"45557",46418,7,0,0,0
"45558",46419,1,0,0,0
"45559",46420,5,0,0,0
"45560",46421,6,0,0,0
"45561",46422,1,0,0,0
"45562",46423,7,1,0.142857142857143,1
"45563",46424,1,0,0,0
"45564",46425,7,0,0,0
"45565",46426,5,0,0,0
"45566",46427,4,0,0,0
"45567",46428,5,0,0,0
"45568",46429,5,0,0,0
"45569",46430,6,0,0,0
"45570",46431,4,0,0,0
"45571",46432,6,0,0,0
"45572",46433,7,2,0.285714285714286,1
"45573",46434,2,0,0,0
"45574",46435,2,0,0,0
"45575",46436,1,0,0,0
"45576",46437,6,1,0.166666666666667,1
"45577",46438,6,0,0,0
"45578",46439,6,2,0.333333333333333,1
"45579",46440,7,0,0,0
"45580",46441,6,0,0,0
"45581",46442,3,1,0.333333333333333,1
"45582",46443,4,0,0,0
"45583",46444,7,0,0,0
"45584",46445,5,1,0.2,1
"45585",46446,7,0,0,0
"45586",46447,6,0,0,0
"45587",46448,6,1,0.166666666666667,1
"45588",46449,7,0,0,0
"45589",46450,4,1,0.25,1
"45590",46451,7,3,0.428571428571429,1
"45591",46452,7,0,0,0
"45592",46453,7,0,0,0
"45593",46454,6,0,0,0
"45594",46455,7,0,0,0
"45595",46456,3,0,0,0
"45596",46457,2,0,0,0
"45597",46458,6,0,0,0
"45598",46459,7,0,0,0
"45599",46460,5,0,0,0
"45600",46461,6,0,0,0
"45601",46462,3,2,0.666666666666667,1
"45602",46463,3,0,0,0
"45603",46464,7,0,0,0
"45604",46465,3,0,0,0
"45605",46466,7,0,0,0
"45606",46467,1,0,0,0
"45607",46468,6,4,0.666666666666667,1
"45608",46469,7,0,0,0
"45609",46470,7,0,0,0
"45610",46471,5,0,0,0
"45611",46472,7,3,0.428571428571429,1
"45612",46473,4,0,0,0
"45613",46474,7,1,0.142857142857143,1
"45614",46475,6,0,0,0
"45615",46476,5,0,0,0
"45616",46477,5,1,0.2,1
"45617",46478,3,0,0,0
"45618",46479,2,0,0,0
"45619",46480,5,0,0,0
"45620",46481,4,0,0,0
"45621",46482,7,0,0,0
"45622",46483,7,0,0,0
"45623",46484,2,0,0,0
"45624",46485,6,2,0.333333333333333,1
"45625",46486,7,0,0,0
"45626",46487,5,0,0,0
"45627",46488,6,0,0,0
"45628",46489,7,0,0,0
"45629",46490,7,0,0,0
"45630",46491,4,0,0,0
"45631",46492,1,0,0,0
"45632",46493,3,0,0,0
"45633",46494,7,0,0,0
"45634",46495,6,2,0.333333333333333,1
"45635",46496,7,0,0,0
"45636",46497,7,6,0.857142857142857,1
"45637",46498,6,0,0,0
"45638",46499,7,0,0,0
"45639",46500,1,0,0,0
"45640",46501,6,1,0.166666666666667,1
"45641",46502,7,1,0.142857142857143,1
"45642",46503,2,0,0,0
"45643",46504,7,0,0,0
"45644",46505,5,0,0,0
"45645",46506,7,0,0,0
"45646",46507,7,0,0,0
"45647",46508,2,0,0,0
"45648",46509,5,1,0.2,1
"45649",46510,7,1,0.142857142857143,1
"45650",46511,6,1,0.166666666666667,1
"45651",46512,2,0,0,0
"45652",46513,4,2,0.5,1
"45653",46514,7,0,0,0
"45654",46515,1,0,0,0
"45655",46516,4,0,0,0
"45656",46517,3,0,0,0
"45657",46518,5,0,0,0
"45658",46519,5,0,0,0
"45659",46520,1,0,0,0
"45660",46521,4,0,0,0
"45661",46522,7,2,0.285714285714286,1
"45662",46523,6,0,0,0
"45663",46524,5,0,0,0
"45664",46525,1,0,0,0
"45665",46526,7,0,0,0
"45666",46527,1,0,0,0
"45667",46528,5,0,0,0
"45668",46529,2,0,0,0
"45669",46530,7,1,0.142857142857143,1
"45670",46531,3,0,0,0
"45671",46532,7,3,0.428571428571429,1
"45672",46533,2,0,0,0
"45673",46534,6,3,0.5,1
"45674",46535,1,0,0,0
"45675",46536,3,0,0,0
"45676",46537,2,1,0.5,1
"45677",46538,4,0,0,0
"45678",46539,6,0,0,0
"45679",46540,1,0,0,0
"45680",46541,3,0,0,0
"45681",46542,7,2,0.285714285714286,1
"45682",46543,2,0,0,0
"45683",46544,3,1,0.333333333333333,1
"45684",46545,2,0,0,0
"45685",46546,7,0,0,0
"45686",46547,3,0,0,0
"45687",46548,7,0,0,0
"45688",46549,3,0,0,0
"45689",46550,4,0,0,0
"45690",46551,7,1,0.142857142857143,1
"45691",46552,1,0,0,0
"45692",46553,3,0,0,0
"45693",46554,5,1,0.2,1
"45694",46555,2,0,0,0
"45695",46556,6,0,0,0
"45696",46557,3,0,0,0
"45697",46558,7,3,0.428571428571429,1
"45698",46559,7,2,0.285714285714286,1
"45699",46560,6,0,0,0
"45700",46561,6,1,0.166666666666667,1
"45701",46562,2,0,0,0
"45702",46563,5,0,0,0
"45703",46564,3,0,0,0
"45704",46565,4,0,0,0
"45705",46566,1,0,0,0
"45706",46567,7,0,0,0
"45707",46568,3,0,0,0
"45708",46569,6,0,0,0
"45709",46570,3,0,0,0
"45710",46571,7,0,0,0
"45711",46572,5,0,0,0
"45712",46573,7,0,0,0
"45713",46574,3,0,0,0
"45714",46575,5,0,0,0
"45715",46576,7,2,0.285714285714286,1
"45716",46577,4,0,0,0
"45717",46578,7,3,0.428571428571429,1
"45718",46579,6,2,0.333333333333333,1
"45719",46580,5,0,0,0
"45720",46581,3,0,0,0
"45721",46582,1,0,0,0
"45722",46583,6,0,0,0
"45723",46584,6,0,0,0
"45724",46585,1,0,0,0
"45725",46586,7,0,0,0
"45726",46587,7,0,0,0
"45727",46588,1,0,0,0
"45728",46589,6,0,0,0
"45729",46590,3,0,0,0
"45730",46591,5,0,0,0
"45731",46592,7,0,0,0
"45732",46593,7,0,0,0
"45733",46594,5,0,0,0
"45734",46595,3,0,0,0
"45735",46596,7,0,0,0
"45736",46597,2,0,0,0
"45737",46598,7,1,0.142857142857143,1
"45738",46599,7,0,0,0
"45739",46600,2,0,0,0
"45740",46601,4,0,0,0
"45741",46602,5,0,0,0
"45742",46603,7,0,0,0
"45743",46604,4,0,0,0
"45744",46605,6,0,0,0
"45745",46606,3,2,0.666666666666667,1
"45746",46607,3,2,0.666666666666667,1
"45747",46608,6,0,0,0
"45748",46609,1,0,0,0
"45749",46610,4,0,0,0
"45750",46611,2,1,0.5,1
"45751",46612,4,0,0,0
"45752",46613,5,0,0,0
"45753",46614,6,0,0,0
"45754",46615,5,0,0,0
"45755",46616,7,2,0.285714285714286,1
"45756",46617,4,0,0,0
"45757",46618,7,0,0,0
"45758",46619,1,0,0,0
"45759",46620,1,0,0,0
"45760",46621,2,0,0,0
"45761",46622,3,0,0,0
"45762",46623,2,0,0,0
"45763",46624,7,1,0.142857142857143,1
"45764",46625,1,0,0,0
"45765",46626,1,0,0,0
"45766",46627,3,0,0,0
"45767",46628,7,0,0,0
"45768",46629,4,0,0,0
"45769",46630,6,0,0,0
"45770",46631,5,0,0,0
"45771",46632,4,0,0,0
"45772",46633,1,0,0,0
"45773",46634,5,0,0,0
"45774",46635,4,1,0.25,1
"45775",46636,1,0,0,0
"45776",46637,3,0,0,0
"45777",46638,3,0,0,0
"45778",46639,5,2,0.4,1
"45779",46640,3,0,0,0
"45780",46641,3,0,0,0
"45781",46642,7,2,0.285714285714286,1
"45782",46643,3,0,0,0
"45783",46644,4,0,0,0
"45784",46645,3,0,0,0
"45785",46646,5,0,0,0
"45786",46647,1,0,0,0
"45787",46648,6,0,0,0
"45788",46649,1,0,0,0
"45789",46650,1,0,0,0
"45790",46651,3,1,0.333333333333333,1
"45791",46652,4,1,0.25,1
"45792",46653,2,0,0,0
"45793",46654,6,0,0,0
"45794",46655,1,0,0,0
"45795",46656,2,1,0.5,1
"45796",46657,6,0,0,0
"45797",46658,1,0,0,0
"45798",46659,6,0,0,0
"45799",46660,2,0,0,0
"45800",46661,2,0,0,0
"45801",46662,3,0,0,0
"45802",46663,6,0,0,0
"45803",46664,2,0,0,0
"45804",46665,3,0,0,0
"45805",46666,6,1,0.166666666666667,1
"45806",46667,5,1,0.2,1
"45807",46668,2,1,0.5,1
"45808",46669,5,0,0,0
"45809",46670,7,1,0.142857142857143,1
"45810",46671,4,0,0,0
"45811",46672,3,1,0.333333333333333,1
"45812",46673,3,0,0,0
"45813",46674,1,0,0,0
"45814",46675,4,2,0.5,1
"45815",46676,5,0,0,0
"45816",46677,7,0,0,0
"45817",46678,5,0,0,0
"45818",46679,4,0,0,0
"45819",46680,5,0,0,0
"45820",46681,4,0,0,0
"45821",46682,4,1,0.25,1
"45822",46683,7,0,0,0
"45823",46684,6,0,0,0
"45824",46685,3,0,0,0
"45825",46686,6,0,0,0
"45826",46687,3,0,0,0
"45827",46688,7,1,0.142857142857143,1
"45828",46689,3,2,0.666666666666667,1
"45829",46690,3,0,0,0
"45830",46691,7,0,0,0
"45831",46692,7,0,0,0
"45832",46693,3,0,0,0
"45833",46694,2,0,0,0
"45834",46695,3,1,0.333333333333333,1
"45835",46696,4,1,0.25,1
"45836",46697,2,0,0,0
"45837",46698,4,0,0,0
"45838",46699,3,0,0,0
"45839",46700,7,0,0,0
"45840",46701,5,1,0.2,1
"45841",46702,3,0,0,0
"45842",46703,4,1,0.25,1
"45843",46704,5,0,0,0
"45844",46705,3,2,0.666666666666667,1
"45845",46706,7,0,0,0
"45846",46707,3,0,0,0
"45847",46708,7,0,0,0
"45848",46709,7,2,0.285714285714286,1
"45849",46710,2,1,0.5,1
"45850",46711,7,1,0.142857142857143,1
"45851",46712,1,0,0,0
"45852",46713,6,0,0,0
"45853",46714,6,1,0.166666666666667,1
"45854",46715,7,3,0.428571428571429,1
"45855",46716,1,0,0,0
"45856",46717,4,0,0,0
"45857",46718,5,0,0,0
"45858",46719,5,0,0,0
"45859",46720,3,1,0.333333333333333,1
"45860",46721,6,0,0,0
"45861",46722,6,0,0,0
"45862",46723,1,0,0,0
"45863",46724,6,0,0,0
"45864",46725,7,0,0,0
"45865",46726,7,0,0,0
"45866",46727,2,0,0,0
"45867",46728,7,0,0,0
"45868",46729,6,1,0.166666666666667,1
"45869",46730,4,0,0,0
"45870",46731,5,1,0.2,1
"45871",46732,3,0,0,0
"45872",46733,6,0,0,0
"45873",46734,1,0,0,0
"45874",46735,5,1,0.2,1
"45875",46736,2,0,0,0
"45876",46737,6,0,0,0
"45877",46738,3,0,0,0
"45878",46739,7,0,0,0
"45879",46740,7,0,0,0
"45880",46741,4,0,0,0
"45881",46742,2,0,0,0
"45882",46743,6,0,0,0
"45883",46744,7,2,0.285714285714286,1
"45884",46745,3,0,0,0
"45885",46746,5,1,0.2,1
